CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14788.140235178: (+15296) sched_switch:         kworker/1:1H:91 [100] D ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14788.140244752: (+9574)  sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.140277567: (+32815) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14788.140293678: (+16111) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.140310067: (+16389) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.140332882: (+22815) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.140350308: (+17426) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.140680122: (+329814) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.140682937: (+2815)  sched_switch:         stress:3427 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14788.140696048: (+13111) sched_switch:         kworker/1:1H:91 [100] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.140700604: (+4556)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.140703734: (+3130)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14788.140717363: (+13629) sched_switch:         kworker/1:1H:91 [100] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.140740752: (+23389) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.140998845: (+258093) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.141026715: (+27870) sched_switch:         stress:3433 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.141048548: (+21833) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.142760900: (+1712352) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.142766530: (+5630)  sched_switch:         stress:3427 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14788.142801159: (+34629) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14788.142807345: (+6186)  sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.144299771: (+1492426) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14788.144307900: (+8129)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14788.144339474: (+31574) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.144373530: (+34056) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.144379289: (+5759)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14788.144405511: (+26222) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.144437437: (+31926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.144465178: (+27741) sched_switch:         stress:3433 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.144492937: (+27759) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.149025696: (+4532759) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.149027400: (+1704)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.149029974: (+2574)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.149032993: (+3019)  sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.153121419: (+4088426) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.153233345: (+111926) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          stress-3433  [001] 14788.153242900: (+9555)  sched_switch:         stress:3433 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14788.153309993: (+67093) sched_switch:         kworker/1:1H:91 [100] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.153414974: (+104981) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.153428326: (+13352) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.153436141: (+7815)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14788.153447289: (+11148) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.153454030: (+6741)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.153462567: (+8537)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3433  [001] 14788.153482030: (+19463) sched_switch:         stress:3433 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.153510956: (+28926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.153514900: (+3944)  sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.153521511: (+6611)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.155321308: (+1799797) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.155324030: (+2722)  sched_switch:         stress:3427 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14788.155338067: (+14037) sched_switch:         kworker/1:1H:91 [100] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.155341734: (+3667)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.155344937: (+3203)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14788.155356641: (+11704) sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14788.155365585: (+8944)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14788.155386585: (+21000) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
     ksoftirqd/1-18    [001] 14788.155394734: (+8149)  sched_switch:         ksoftirqd/1:18 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.157057641: (+1662907) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.157063326: (+5685)  sched_switch:         stress:3433 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.157069956: (+6630)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.157369252: (+299296) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.157371845: (+2593)  sched_switch:         stress:3427 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14788.157383456: (+11611) sched_switch:         kworker/1:1H:91 [100] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.157387937: (+4481)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.157390733: (+2796)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14788.157406437: (+15704) sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14788.157413178: (+6741)  sched_switch:         kworker/1:1H:91 [100] W ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14788.157422400: (+9222)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
     ksoftirqd/1-18    [001] 14788.157427789: (+5389)  sched_switch:         ksoftirqd/1:18 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.157705696: (+277907) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.157710733: (+5037)  sched_switch:         stress:3433 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.157717437: (+6704)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.159452641: (+1735204) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.159457808: (+5167)  sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.159580585: (+122777) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.159583845: (+3260)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14788.159609530: (+25685) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.161133808: (+1524278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.161139826: (+6018)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3433  [001] 14788.161144067: (+4241)  sched_switch:         stress:3433 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.161155548: (+11481) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.161160030: (+4482)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14788.161184493: (+24463) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14788.161188641: (+4148)  sched_switch:         stress:3428 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14788.161202382: (+13741) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.161233530: (+31148) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14788.161238233: (+4703)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14788.161268974: (+30741) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.161295900: (+26926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.161312159: (+16259) sched_switch:         stress:3433 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.161330104: (+17945) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.161339548: (+9444)  sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.161350771: (+11223) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.165408141: (+4057370) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.167779937: (+2371796) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.167786752: (+6815)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14788.167806511: (+19759) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.169438326: (+1631815) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14788.171594752: (+2156426) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14788.171597548: (+2796)  sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.173221141: (+1623593) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14788.173228567: (+7426)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14788.177405882: (+4177315) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.177862141: (+456259) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.177866363: (+4222)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14788.177884974: (+18611) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.180537845: (+2652871) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.180553382: (+15537) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3433  [001] 14788.185406196: (+4852814) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.188622604: (+3216408) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.193404993: (+4782389) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.196558789: (+3153796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14788.201405307: (+4846518) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.204619196: (+3213889) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14788.209406770: (+4787574) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.212581530: (+3174760) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14788.217406770: (+4825240) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.217780363: (+373593) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.217786881: (+6518)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14788.217809511: (+22630) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.220637696: (+2828185) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14788.225424770: (+4787074) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14788.227865474: (+2440704) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14788.227869418: (+3944)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14788.227893807: (+24389) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
